Date	TSLA	^GSPC	AMC	RIVN	LCID	XPEV	LI	PTRA	F	GM	TWTR	TGT	SVNDY	EMR	GRMN	DHR	NUE	NSANY	TM	HMC
2022-03-17	871.5999755859375	4411.669921875	15.1899995803833	42.130001068115234	24.649999618530273	24.969999313354492	25.100000381469727	7.730000019073486	16.579999923706055	43.65999984741211	37.29999923706055	220.6300048828125	23.3799991607666	95.48999786376953	116.51000213623047	281.3999938964844	134.92999267578125	8.649999618530273	171.74000549316406	28.239999771118164
2022-03-18	905.3900146484375	4463.1201171875	15.800000190734863	45.599998474121094	25.670000076293945	28.770000457763672	28.190000534057617	7.53000020980835	16.860000610351562	44.81999969482422	37.77000045776367	226.0500030517578	23.360000610351562	97.0	119.61000061035156	292.19000244140625	136.16000366210938	8.5600004196167	171.6999969482422	28.31999969482422
2022-03-21	921.1599731445312	4461.18017578125	15.859999656677246	43.560001373291016	25.389999389648438	27.31999969482422	26.329999923706055	7.380000114440918	16.479999542236328	43.61000061035156	37.439998626708984	223.0	23.290000915527344	98.19999694824219	116.69999694824219	289.2699890136719	142.75	8.59000015258789	171.8000030517578	28.229999542236328
2022-03-22	993.97998046875	4511.60986328125	18.260000228881836	46.93000030517578	26.649999618530273	29.010000228881836	27.329999923706055	7.53000020980835	17.09000015258789	44.560001373291016	38.43000030517578	222.77000427246094	23.40999984741211	98.0199966430664	118.54000091552734	293.8999938964844	144.0	8.65999984741211	172.82000732421875	28.510000228881836
2022-03-23	999.1099853515625	4456.240234375	20.739999771118164	45.869998931884766	25.899999618530273	29.079999923706055	27.280000686645508	7.71999979019165	16.68000030517578	43.779998779296875	38.0	216.72000122070312	22.93000030517578	97.29000091552734	115.87000274658203	286.04998779296875	147.13999938964844	8.640000343322754	175.77999877929688	28.3700008392334
2022-03-24	1013.9199829101562	4520.16015625	20.229999542236328	48.65999984741211	26.25	29.260000228881836	27.860000610351562	7.190000057220459	16.829999923706055	44.349998474121094	38.81999969482422	217.0399932861328	22.600000381469727	97.7699966430664	116.81999969482422	286.5299987792969	153.52000427246094	8.779999732971191	180.27000427246094	28.479999542236328
2022-03-25	1010.6400146484375	4543.06005859375	20.239999771118164	46.15999984741211	25.15999984741211	27.049999237060547	26.399999618530273	7.090000152587891	16.469999313354492	43.650001525878906	38.599998474121094	218.61000061035156	22.399999618530273	98.51000213623047	116.56999969482422	287.5299987792969	157.6199951171875	8.729999542236328	178.42999267578125	28.440000534057617
2022-03-28	1091.8399658203125	4575.52001953125	29.329999923706055	45.97999954223633	25.3799991607666	27.1299991607666	26.479999542236328	6.980000019073486	16.670000076293945	44.220001220703125	39.119998931884766	219.52000427246094	22.31999969482422	98.22000122070312	118.87000274658203	291.4700012207031	153.85000610351562	8.779999732971191	177.85000610351562	28.200000762939453
2022-03-29	1099.5699462890625	4631.60009765625	29.440000534057617	53.880001068115234	27.360000610351562	28.200000762939453	26.600000381469727	7.699999809265137	17.75	46.2599983215332	40.689998626708984	222.92999267578125	23.469999313354492	99.05999755859375	121.38999938964844	295.8399963378906	150.5	9.010000228881836	184.80999755859375	29.049999237060547
2022-03-30	1093.989990234375	4602.4501953125	25.68000030517578	52.0099983215332	26.5	28.440000534057617	27.1299991607666	7.579999923706055	17.270000457763672	45.220001220703125	39.0	221.9600067138672	23.549999237060547	98.9800033569336	120.29000091552734	297.3599853515625	149.47000122070312	8.9399995803833	180.6199951171875	28.540000915527344
2022-03-31	1077.5999755859375	4530.41015625	24.639999389648438	50.2400016784668	25.399999618530273	27.59000015258789	25.809999465942383	7.519999980926514	16.90999984741211	43.7400016784668	38.689998626708984	212.22000122070312	23.75	98.05000305175781	118.61000061035156	293.3299865722656	148.64999389648438	8.899999618530273	180.25	28.260000228881836
2022-04-01	1084.5899658203125	4545.85986328125	23.299999237060547	46.439998626708984	24.549999237060547	29.190000534057617	27.239999771118164	7.289999961853027	16.649999618530273	42.959999084472656	39.310001373291016	210.5399932861328	23.59000015258789	98.41999816894531	116.11000061035156	291.69000244140625	149.25999450683594	8.8100004196167	180.3699951171875	28.299999237060547
2022-04-04	1145.449951171875	4582.64013671875	23.309999465942383	46.529998779296875	25.209999084472656	31.399999618530273	28.65999984741211	7.789999961853027	16.65999984741211	43.18000030517578	49.970001220703125	214.41000366210938	23.739999771118164	98.30000305175781	118.75	289.25	149.52000427246094	8.710000038146973	182.5800018310547	28.469999313354492
2022-04-05	1091.260009765625	4525.1201171875	21.209999084472656	42.189998626708984	23.729999542236328	29.40999984741211	27.799999237060547	7.489999771118164	15.819999694824219	41.41999816894531	50.97999954223633	214.7899932861328	23.25	96.55999755859375	117.04000091552734	287.3699951171875	148.8000030517578	8.550000190734863	177.66000366210938	27.420000076293945
2022-04-06	1045.760009765625	4481.14990234375	20.389999389648438	40.099998474121094	22.989999771118164	28.950000762939453	27.520000457763672	6.949999809265137	15.390000343322754	39.5	50.77000045776367	215.94000244140625	23.1200008392334	96.18000030517578	114.27999877929688	289.3299865722656	146.49000549316406	8.289999961853027	176.52000427246094	26.84000015258789
2022-04-07	1057.260009765625	4500.2099609375	19.729999542236328	39.97999954223633	22.31999969482422	28.149999618530273	26.389999389648438	6.769999980926514	14.960000038146973	38.720001220703125	48.029998779296875	228.19000244140625	22.530000686645508	95.88999938964844	115.3499984741211	299.6600036621094	150.91000366210938	8.270000457763672	174.49000549316406	25.989999771118164
